,,,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1
2030,sc01,01-13 01:00:00+01:00,,,,,,,,,,,,,,190.450225,0.000001,
2030,sc01,01-13 02:00:00+01:00,,,,,,,,,,,,,,181.86685,0.000001,
2030,sc01,01-13 03:00:00+01:00,,,,,,,,,,,,,,172.54685,0.000001,
2030,sc01,01-13 04:00:00+01:00,,,,,,,,,,,,,,172.36635,0.000001,
2030,sc01,01-13 05:00:00+01:00,,,,,,,,,,,,,,170.892075,0.000001,
2030,sc01,01-13 06:00:00+01:00,,,,,,,,,,,,,,170.0866,0.000001,
2030,sc01,01-13 07:00:00+01:00,,,,,,,,,,,,,,169.196,0.0394,
2030,sc01,01-13 08:00:00+01:00,,,,,,,,,,,,,,172.476,0.54365,
2030,sc01,01-13 09:00:00+01:00,,,,,,,,,,,,,,171.6671,13.644875,
2030,sc01,01-13 10:00:00+01:00,,,,,,,,,,,,,,157.17035,38.542625,
2030,sc01,01-13 11:00:00+01:00,,,,,,,,,,,,,,140.9563,57.154175,
2030,sc01,01-13 12:00:00+01:00,,,,,,,,,,,,,,147.191425,66.195,
2030,sc01,01-13 13:00:00+01:00,,,,,,,,,,,,,,157.094075,68.378125,
2030,sc01,01-13 14:00:00+01:00,,,,,,,,,,,,,,163.68385,64.982225,
2030,sc01,01-13 15:00:00+01:00,,,,,,,,,,,,,,159.729175,54.389225,
2030,sc01,01-13 16:00:00+01:00,,,,,,,,,,,,,,152.727775,34.5134,
2030,sc01,01-13 17:00:00+01:00,,,,,,,,,,,,,,142.6567,8.9906,
2030,sc01,01-13 18:00:00+01:00,,,,,,,,,,,,,,138.741975,0.104075,
2030,sc01,01-13 19:00:00+01:00,,,,,,,,,,,,,,139.94765,0.000001,
2030,sc01,01-13 20:00:00+01:00,,,,,,,,,,,,,,143.11345,0.000001,
2030,sc01,01-13 21:00:00+01:00,,,,,,,,,,,,,,140.810825,0.000001,
2030,sc01,01-13 22:00:00+01:00,,,,,,,,,,,,,,140.651725,0.000001,
2030,sc01,01-13 23:00:00+01:00,,,,,,,,,,,,,,146.76085,0.000001,
2030,sc01,01-14 00:00:00+01:00,,,,,,,,,,,,,,153.251575,0.000001,
2030,sc01,01-14 01:00:00+01:00,,,,,,,,,,,,,,165.061975,0.000001,
2030,sc01,01-14 02:00:00+01:00,,,,,,,,,,,,,,168.791575,0.000001,
2030,sc01,01-14 03:00:00+01:00,,,,,,,,,,,,,,167.075075,0.000001,
2030,sc01,01-14 04:00:00+01:00,,,,,,,,,,,,,,168.33685,0.000001,
2030,sc01,01-14 05:00:00+01:00,,,,,,,,,,,,,,154.51685,0.000001,
2030,sc01,01-14 06:00:00+01:00,,,,,,,,,,,,,,134.350275,0.000001,
2030,sc01,01-14 07:00:00+01:00,,,,,,,,,,,,,,122.461475,0.0385,
2030,sc01,01-14 08:00:00+01:00,,,,,,,,,,,,,,118.400425,0.534225,
2030,sc01,01-14 09:00:00+01:00,,,,,,,,,,,,,,115.5487,10.94035,
2030,sc01,01-14 10:00:00+01:00,,,,,,,,,,,,,,109.75365,32.484475,
2030,sc01,01-14 11:00:00+01:00,,,,,,,,,,,,,,107.5157,49.177575,
2030,sc01,01-14 12:00:00+01:00,,,,,,,,,,,,,,117.079725,59.594125,
2030,sc01,01-14 13:00:00+01:00,,,,,,,,,,,,,,127.808275,63.480475,
2030,sc01,01-14 14:00:00+01:00,,,,,,,,,,,,,,133.268225,61.1576,
2030,sc01,01-14 15:00:00+01:00,,,,,,,,,,,,,,138.418275,51.945325,
2030,sc01,01-14 16:00:00+01:00,,,,,,,,,,,,,,137.526875,34.2018,
2030,sc01,01-14 17:00:00+01:00,,,,,,,,,,,,,,135.44745,8.83525,
2030,sc01,01-14 18:00:00+01:00,,,,,,,,,,,,,,145.269725,0.09355,
2030,sc01,01-14 19:00:00+01:00,,,,,,,,,,,,,,157.719675,0.000001,
2030,sc01,01-14 20:00:00+01:00,,,,,,,,,,,,,,172.24585,0.000001,
2030,sc01,01-14 21:00:00+01:00,,,,,,,,,,,,,,188.610975,0.000001,
2030,sc01,01-14 22:00:00+01:00,,,,,,,,,,,,,,196.89655,0.000001,
2030,sc01,01-14 23:00:00+01:00,,,,,,,,,,,,,,204.34885,0.000001,
2030,sc01,01-15 00:00:00+01:00,,,,,,,,,,,,,,208.9447,0.000001,
2030,sc01,01-15 01:00:00+01:00,,,,,,,,,,,,,,208.935675,0.000001,
2030,sc01,01-15 02:00:00+01:00,,,,,,,,,,,,,,206.607575,0.000001,
2030,sc01,01-15 03:00:00+01:00,,,,,,,,,,,,,,205.811625,0.000001,
2030,sc01,01-15 04:00:00+01:00,,,,,,,,,,,,,,199.77585,0.000001,
2030,sc01,01-15 05:00:00+01:00,,,,,,,,,,,,,,194.784475,0.000001,
2030,sc01,01-15 06:00:00+01:00,,,,,,,,,,,,,,198.805575,0.000001,
2030,sc01,01-15 07:00:00+01:00,,,,,,,,,,,,,,205.5522,0.0386,
2030,sc01,01-15 08:00:00+01:00,,,,,,,,,,,,,,218.595125,0.86185,
2030,sc01,01-15 09:00:00+01:00,,,,,,,,,,,,,,229.172675,14.552575,
2030,sc01,01-15 10:00:00+01:00,,,,,,,,,,,,,,226.3712,34.979775,
2030,sc01,01-15 11:00:00+01:00,,,,,,,,,,,,,,230.644975,48.2039,
2030,sc01,01-15 12:00:00+01:00,,,,,,,,,,,,,,239.1457,53.695275,
2030,sc01,01-15 13:00:00+01:00,,,,,,,,,,,,,,237.25555,51.9643,
2030,sc01,01-15 14:00:00+01:00,,,,,,,,,,,,,,243.55605,45.7286,
2030,sc01,01-15 15:00:00+01:00,,,,,,,,,,,,,,251.957575,34.17595,
2030,sc01,01-15 16:00:00+01:00,,,,,,,,,,,,,,253.2395,18.295425,
2030,sc01,01-15 17:00:00+01:00,,,,,,,,,,,,,,249.407975,3.9469,
2030,sc01,01-15 18:00:00+01:00,,,,,,,,,,,,,,248.0976,0.047425,
2030,sc01,01-15 19:00:00+01:00,,,,,,,,,,,,,,262.893775,0.000001,
2030,sc01,01-15 20:00:00+01:00,,,,,,,,,,,,,,274.95825,0.000001,
2030,sc01,01-15 21:00:00+01:00,,,,,,,,,,,,,,295.309925,0.000001,
2030,sc01,01-15 22:00:00+01:00,,,,,,,,,,,,,,299.0966,0.000001,
2030,sc01,01-15 23:00:00+01:00,,,,,,,,,,,,,,279.56995,0.000001,
2030,sc01,01-16 00:00:00+01:00,,,,,,,,,,,,,,260.06215,0.000001,
2030,sc01,01-16 01:00:00+01:00,,,,,,,,,,,,,,243.27135,0.000001,
2030,sc01,01-16 02:00:00+01:00,,,,,,,,,,,,,,227.88655,0.000001,
2030,sc01,01-16 03:00:00+01:00,,,,,,,,,,,,,,208.51565,0.000001,
2030,sc01,01-16 04:00:00+01:00,,,,,,,,,,,,,,216.09865,0.000001,
2030,sc01,01-16 05:00:00+01:00,,,,,,,,,,,,,,221.38595,0.000001,
2030,sc01,01-16 06:00:00+01:00,,,,,,,,,,,,,,213.608525,0.000001,
2030,sc01,01-16 07:00:00+01:00,,,,,,,,,,,,,,216.1209,0.033475,
2030,sc01,01-16 08:00:00+01:00,,,,,,,,,,,,,,225.8958,0.304925,
2030,sc01,01-16 09:00:00+01:00,,,,,,,,,,,,,,233.466075,9.40695,
2030,sc01,01-16 10:00:00+01:00,,,,,,,,,,,,,,234.7231,31.335175,
2030,sc01,01-16 11:00:00+01:00,,,,,,,,,,,,,,250.77455,43.790375,
2030,sc01,01-16 12:00:00+01:00,,,,,,,,,,,,,,273.36765,49.303325,
2030,sc01,01-16 13:00:00+01:00,,,,,,,,,,,,,,306.492025,52.227375,
2030,sc01,01-16 14:00:00+01:00,,,,,,,,,,,,,,333.24605,50.1429,
2030,sc01,01-16 15:00:00+01:00,,,,,,,,,,,,,,327.784825,41.741125,
2030,sc01,01-16 16:00:00+01:00,,,,,,,,,,,,,,300.2607,28.1361,
2030,sc01,01-16 17:00:00+01:00,,,,,,,,,,,,,,277.402825,8.6806,
2030,sc01,01-16 18:00:00+01:00,,,,,,,,,,,,,,243.312825,0.1691,
2030,sc01,01-16 19:00:00+01:00,,,,,,,,,,,,,,235.61375,0.000001,
2030,sc01,01-16 20:00:00+01:00,,,,,,,,,,,,,,246.32295,0.000001,
2030,sc01,01-16 21:00:00+01:00,,,,,,,,,,,,,,237.743275,0.000001,
2030,sc01,01-16 22:00:00+01:00,,,,,,,,,,,,,,237.3699,0.000001,
2030,sc01,01-16 23:00:00+01:00,,,,,,,,,,,,,,236.72415,0.000001,
2030,sc01,01-17 00:00:00+01:00,,,,,,,,,,,,,,237.0142,0.000001,
2030,sc01,01-17 01:00:00+01:00,,,,,,,,,,,,,,229.55255,0.000001,
2030,sc01,01-17 02:00:00+01:00,,,,,,,,,,,,,,213.890825,0.000001,
2030,sc01,01-17 03:00:00+01:00,,,,,,,,,,,,,,198.667425,0.000001,
2030,sc01,01-17 04:00:00+01:00,,,,,,,,,,,,,,190.691325,0.000001,
2030,sc01,01-17 05:00:00+01:00,,,,,,,,,,,,,,176.618125,0.000001,
2030,sc01,01-17 06:00:00+01:00,,,,,,,,,,,,,,162.96085,0.000001,
2030,sc01,01-17 07:00:00+01:00,,,,,,,,,,,,,,161.39135,0.0391,
2030,sc01,01-17 08:00:00+01:00,,,,,,,,,,,,,,155.67405,1.073725,
2030,sc01,01-17 09:00:00+01:00,,,,,,,,,,,,,,144.73345,19.695275,
2030,sc01,01-17 10:00:00+01:00,,,,,,,,,,,,,,133.784325,48.536925,
2030,sc01,01-17 11:00:00+01:00,,,,,,,,,,,,,,132.042875,65.716275,
2030,sc01,01-17 12:00:00+01:00,,,,,,,,,,,,,,138.608075,73.947775,
2030,sc01,01-17 13:00:00+01:00,,,,,,,,,,,,,,150.46555,76.174125,
2030,sc01,01-17 14:00:00+01:00,,,,,,,,,,,,,,161.601475,72.622175,
2030,sc01,01-17 15:00:00+01:00,,,,,,,,,,,,,,162.342375,61.481725,
2030,sc01,01-17 16:00:00+01:00,,,,,,,,,,,,,,153.79205,39.512875,
2030,sc01,01-17 17:00:00+01:00,,,,,,,,,,,,,,140.203725,11.13155,
2030,sc01,01-17 18:00:00+01:00,,,,,,,,,,,,,,136.34215,0.116925,
2030,sc01,01-17 19:00:00+01:00,,,,,,,,,,,,,,145.18945,0.000001,
2030,sc01,01-17 20:00:00+01:00,,,,,,,,,,,,,,152.996025,0.000001,
2030,sc01,01-17 21:00:00+01:00,,,,,,,,,,,,,,155.3513,0.000001,
2030,sc01,01-17 22:00:00+01:00,,,,,,,,,,,,,,152.548425,0.000001,
2030,sc01,01-17 23:00:00+01:00,,,,,,,,,,,,,,158.43605,0.000001,
2030,sc01,01-18 00:00:00+01:00,,,,,,,,,,,,,,161.3082,0.000001,
2030,sc01,01-18 01:00:00+01:00,,,,,,,,,,,,,,164.611275,0.000001,
2030,sc01,01-18 02:00:00+01:00,,,,,,,,,,,,,,169.10295,0.000001,
2030,sc01,01-18 03:00:00+01:00,,,,,,,,,,,,,,168.496675,0.000001,
2030,sc01,01-18 04:00:00+01:00,,,,,,,,,,,,,,161.926025,0.000001,
2030,sc01,01-18 05:00:00+01:00,,,,,,,,,,,,,,164.179275,0.000001,
2030,sc01,01-18 06:00:00+01:00,,,,,,,,,,,,,,162.268925,0.000001,
2030,sc01,01-18 07:00:00+01:00,,,,,,,,,,,,,,158.9651,0.034525,
2030,sc01,01-18 08:00:00+01:00,,,,,,,,,,,,,,151.6619,0.885825,
2030,sc01,01-18 09:00:00+01:00,,,,,,,,,,,,,,138.261975,8.8258,
2030,sc01,01-18 10:00:00+01:00,,,,,,,,,,,,,,124.748275,18.114925,
2030,sc01,01-18 11:00:00+01:00,,,,,,,,,,,,,,123.151775,21.30645,
2030,sc01,01-18 12:00:00+01:00,,,,,,,,,,,,,,124.008125,21.669325,
2030,sc01,01-18 13:00:00+01:00,,,,,,,,,,,,,,120.046275,21.518825,
2030,sc01,01-18 14:00:00+01:00,,,,,,,,,,,,,,117.639575,17.9911,
2030,sc01,01-18 15:00:00+01:00,,,,,,,,,,,,,,131.609125,12.437875,
2030,sc01,01-18 16:00:00+01:00,,,,,,,,,,,,,,157.72175,6.329125,
2030,sc01,01-18 17:00:00+01:00,,,,,,,,,,,,,,173.389475,1.474925,
2030,sc01,01-18 18:00:00+01:00,,,,,,,,,,,,,,177.715675,0.022025,
2030,sc01,01-18 19:00:00+01:00,,,,,,,,,,,,,,166.393925,0.000001,
2030,sc01,01-18 20:00:00+01:00,,,,,,,,,,,,,,160.310725,0.000001,
2030,sc01,01-18 21:00:00+01:00,,,,,,,,,,,,,,149.443125,0.000001,
2030,sc01,01-18 22:00:00+01:00,,,,,,,,,,,,,,129.8023,0.000001,
2030,sc01,01-18 23:00:00+01:00,,,,,,,,,,,,,,118.369225,0.000001,
2030,sc01,01-19 00:00:00+01:00,,,,,,,,,,,,,,115.81735,0.000001,
2030,sc01,01-19 01:00:00+01:00,,,,,,,,,,,,,,117.8608,0.000001,
2030,sc01,01-19 02:00:00+01:00,,,,,,,,,,,,,,119.013425,0.000001,
2030,sc01,01-19 03:00:00+01:00,,,,,,,,,,,,,,126.5191,0.000001,
2030,sc01,01-19 04:00:00+01:00,,,,,,,,,,,,,,152.050625,0.000001,
2030,sc01,01-19 05:00:00+01:00,,,,,,,,,,,,,,177.080275,0.000001,
2030,sc01,01-19 06:00:00+01:00,,,,,,,,,,,,,,194.472525,0.000001,
2030,sc01,01-19 07:00:00+01:00,,,,,,,,,,,,,,203.107,0.033675,
2030,sc01,01-19 08:00:00+01:00,,,,,,,,,,,,,,216.43555,0.3161,
2030,sc01,01-19 09:00:00+01:00,,,,,,,,,,,,,,231.21965,7.942,
2030,sc01,01-19 10:00:00+01:00,,,,,,,,,,,,,,220.3946,24.8125,
2030,sc01,01-19 11:00:00+01:00,,,,,,,,,,,,,,214.667075,38.9501,
2030,sc01,01-19 12:00:00+01:00,,,,,,,,,,,,,,211.801425,45.1547,
2030,sc01,01-19 13:00:00+01:00,,,,,,,,,,,,,,207.37455,46.874,
2030,sc01,01-19 14:00:00+01:00,,,,,,,,,,,,,,211.320575,46.5824,
2030,sc01,01-19 15:00:00+01:00,,,,,,,,,,,,,,201.5371,41.475875,
2030,sc01,01-19 16:00:00+01:00,,,,,,,,,,,,,,191.8171,29.815225,
2030,sc01,01-19 17:00:00+01:00,,,,,,,,,,,,,,178.67965,10.2408,
2030,sc01,01-19 18:00:00+01:00,,,,,,,,,,,,,,165.031,0.2773,
2030,sc01,01-19 19:00:00+01:00,,,,,,,,,,,,,,169.339175,0.000001,
2030,sc01,01-19 20:00:00+01:00,,,,,,,,,,,,,,172.602025,0.000001,
2030,sc01,01-19 21:00:00+01:00,,,,,,,,,,,,,,170.9078,0.000001,
2030,sc01,01-19 22:00:00+01:00,,,,,,,,,,,,,,163.196775,0.000001,
2030,sc01,01-19 23:00:00+01:00,,,,,,,,,,,,,,149.48935,0.000001,
2030,sc01,01-20 00:00:00+01:00,,,,,,,,,,,,,,142.11385,0.000001,
2030,sc01,01-20 01:00:00+01:00,,,,,,,,,,,,,,147.173825,0.000001,
2030,sc01,01-20 02:00:00+01:00,,,,,,,,,,,,,,152.662425,0.000001,
2030,sc01,01-20 03:00:00+01:00,,,,,,,,,,,,,,157.019275,0.000001,
2030,sc01,01-20 04:00:00+01:00,,,,,,,,,,,,,,150.069825,0.000001,
2030,sc01,01-20 05:00:00+01:00,,,,,,,,,,,,,,126.35355,0.000001,
2030,sc01,01-20 06:00:00+01:00,,,,,,,,,,,,,,112.264675,0.000001,
2030,sc01,01-20 07:00:00+01:00,,,,,,,,,,,,,,106.197675,0.03795,
2030,sc01,01-20 08:00:00+01:00,,,,,,,,,,,,,,104.92465,0.89885,
2030,sc01,01-20 09:00:00+01:00,,,,,,,,,,,,,,96.6967,11.2911,
2030,sc01,01-20 10:00:00+01:00,,,,,,,,,,,,,,83.61885,27.11005,
2030,sc01,01-20 11:00:00+01:00,,,,,,,,,,,,,,80.480225,37.7079,
2030,sc01,01-20 12:00:00+01:00,,,,,,,,,,,,,,87.486425,41.90915,
2030,sc01,01-20 13:00:00+01:00,,,,,,,,,,,,,,100.72465,41.382125,
2030,sc01,01-20 14:00:00+01:00,,,,,,,,,,,,,,107.0136,35.5965,
2030,sc01,01-20 15:00:00+01:00,,,,,,,,,,,,,,100.0813,28.39715,
2030,sc01,01-20 16:00:00+01:00,,,,,,,,,,,,,,92.588775,18.63795,
2030,sc01,01-20 17:00:00+01:00,,,,,,,,,,,,,,87.505775,4.944225,
2030,sc01,01-20 18:00:00+01:00,,,,,,,,,,,,,,74.408825,0.1034,
2030,sc01,01-20 19:00:00+01:00,,,,,,,,,,,,,,74.8978,0.000001,
2030,sc01,01-20 20:00:00+01:00,,,,,,,,,,,,,,81.7266,0.000001,
2030,sc01,01-20 21:00:00+01:00,,,,,,,,,,,,,,87.3706,0.000001,
2030,sc01,01-20 22:00:00+01:00,,,,,,,,,,,,,,93.04795,0.000001,
2030,sc01,01-20 23:00:00+01:00,,,,,,,,,,,,,,101.22075,0.000001,
2030,sc01,01-21 00:00:00+01:00,,,,,,,,,,,,,,113.799725,0.000001,
2030,sc01,01-21 01:00:00+01:00,,,,,,,,,,,,,,132.569475,0.000001,
2030,sc01,01-21 02:00:00+01:00,,,,,,,,,,,,,,145.4567,0.000001,
2030,sc01,01-21 03:00:00+01:00,,,,,,,,,,,,,,156.1709,0.000001,
2030,sc01,01-21 04:00:00+01:00,,,,,,,,,,,,,,173.990075,0.000001,
2030,sc01,01-21 05:00:00+01:00,,,,,,,,,,,,,,180.63905,0.000001,
2030,sc01,01-21 06:00:00+01:00,,,,,,,,,,,,,,192.347875,0.000001,
2030,sc01,01-21 07:00:00+01:00,,,,,,,,,,,,,,197.53535,0.038625,
2030,sc01,01-21 08:00:00+01:00,,,,,,,,,,,,,,198.10895,0.855825,
2030,sc01,01-21 09:00:00+01:00,,,,,,,,,,,,,,192.918375,15.010325,
2030,sc01,01-21 10:00:00+01:00,,,,,,,,,,,,,,182.26675,37.16845,
2030,sc01,01-21 11:00:00+01:00,,,,,,,,,,,,,,191.044775,47.849775,
2030,sc01,01-21 12:00:00+01:00,,,,,,,,,,,,,,199.849175,50.5955,
2030,sc01,01-21 13:00:00+01:00,,,,,,,,,,,,,,217.21805,50.123725,
2030,sc01,01-21 14:00:00+01:00,,,,,,,,,,,,,,234.884075,45.276625,
2030,sc01,01-21 15:00:00+01:00,,,,,,,,,,,,,,236.903825,32.417375,
2030,sc01,01-21 16:00:00+01:00,,,,,,,,,,,,,,245.262175,18.246225,
2030,sc01,01-21 17:00:00+01:00,,,,,,,,,,,,,,238.95445,5.78475,
2030,sc01,01-21 18:00:00+01:00,,,,,,,,,,,,,,237.82555,0.128775,
2030,sc01,01-21 19:00:00+01:00,,,,,,,,,,,,,,238.719725,0.000001,
2030,sc01,01-21 20:00:00+01:00,,,,,,,,,,,,,,239.317325,0.000001,
2030,sc01,01-21 21:00:00+01:00,,,,,,,,,,,,,,247.103975,0.000001,
2030,sc01,01-21 22:00:00+01:00,,,,,,,,,,,,,,244.275475,0.000001,
2030,sc01,01-21 23:00:00+01:00,,,,,,,,,,,,,,247.63925,0.000001,
2030,sc01,01-22 00:00:00+01:00,,,,,,,,,,,,,,253.443775,0.000001,
2030,sc01,01-22 01:00:00+01:00,,,,,,,,,,,,,,254.89165,0.000001,
2030,sc01,01-22 02:00:00+01:00,,,,,,,,,,,,,,250.202875,0.000001,
2030,sc01,01-22 03:00:00+01:00,,,,,,,,,,,,,,248.221225,0.000001,
2030,sc01,01-22 04:00:00+01:00,,,,,,,,,,,,,,249.92135,0.000001,
2030,sc01,01-22 05:00:00+01:00,,,,,,,,,,,,,,254.974175,0.000001,
2030,sc01,01-22 06:00:00+01:00,,,,,,,,,,,,,,254.225525,0.000001,
2030,sc01,01-22 07:00:00+01:00,,,,,,,,,,,,,,250.173375,0.0421,
2030,sc01,01-22 08:00:00+01:00,,,,,,,,,,,,,,242.939875,0.924225,
2030,sc01,01-22 09:00:00+01:00,,,,,,,,,,,,,,232.85825,17.6328,
2030,sc01,01-22 10:00:00+01:00,,,,,,,,,,,,,,228.078975,41.23755,
2030,sc01,01-22 11:00:00+01:00,,,,,,,,,,,,,,238.0764,54.81585,
2030,sc01,01-22 12:00:00+01:00,,,,,,,,,,,,,,255.97775,61.5497,
2030,sc01,01-22 13:00:00+01:00,,,,,,,,,,,,,,266.618525,55.811025,
2030,sc01,01-22 14:00:00+01:00,,,,,,,,,,,,,,275.782,50.773975,
2030,sc01,01-22 15:00:00+01:00,,,,,,,,,,,,,,266.99475,41.868575,
2030,sc01,01-22 16:00:00+01:00,,,,,,,,,,,,,,261.1189,28.86685,
2030,sc01,01-22 17:00:00+01:00,,,,,,,,,,,,,,253.8637,11.00635,
2030,sc01,01-22 18:00:00+01:00,,,,,,,,,,,,,,236.726175,0.3508,
2030,sc01,01-22 19:00:00+01:00,,,,,,,,,,,,,,226.74625,0.000001,
2030,sc01,01-22 20:00:00+01:00,,,,,,,,,,,,,,226.411875,0.000001,
2030,sc01,01-22 21:00:00+01:00,,,,,,,,,,,,,,218.10605,0.000001,
2030,sc01,01-22 22:00:00+01:00,,,,,,,,,,,,,,212.981,0.000001,
2030,sc01,01-22 23:00:00+01:00,,,,,,,,,,,,,,215.947575,0.000001,
2030,sc01,01-23 00:00:00+01:00,,,,,,,,,,,,,,212.346425,0.000001,
2030,sc01,01-23 01:00:00+01:00,,,,,,,,,,,,,,213.509575,0.000001,
2030,sc01,01-23 02:00:00+01:00,,,,,,,,,,,,,,215.74235,0.000001,
2030,sc01,01-23 03:00:00+01:00,,,,,,,,,,,,,,216.9842,0.000001,
2030,sc01,01-23 04:00:00+01:00,,,,,,,,,,,,,,214.05895,0.000001,
2030,sc01,01-23 05:00:00+01:00,,,,,,,,,,,,,,211.119275,0.000001,
2030,sc01,01-23 06:00:00+01:00,,,,,,,,,,,,,,210.77755,0.000001,
2030,sc01,01-23 07:00:00+01:00,,,,,,,,,,,,,,212.736175,0.041525,
2030,sc01,01-23 08:00:00+01:00,,,,,,,,,,,,,,211.930275,1.6384,
2030,sc01,01-23 09:00:00+01:00,,,,,,,,,,,,,,206.75705,24.77485,
2030,sc01,01-23 10:00:00+01:00,,,,,,,,,,,,,,199.1208,55.374175,
2030,sc01,01-23 11:00:00+01:00,,,,,,,,,,,,,,204.782,71.549425,
2030,sc01,01-23 12:00:00+01:00,,,,,,,,,,,,,,211.629975,79.733375,
2030,sc01,01-23 13:00:00+01:00,,,,,,,,,,,,,,220.361225,80.58815,
2030,sc01,01-23 14:00:00+01:00,,,,,,,,,,,,,,226.96165,75.263925,
2030,sc01,01-23 15:00:00+01:00,,,,,,,,,,,,,,230.3737,64.1219,
2030,sc01,01-23 16:00:00+01:00,,,,,,,,,,,,,,236.2023,46.10535,
2030,sc01,01-23 17:00:00+01:00,,,,,,,,,,,,,,221.4415,17.234275,
2030,sc01,01-23 18:00:00+01:00,,,,,,,,,,,,,,214.752975,0.590775,
2030,sc01,01-23 19:00:00+01:00,,,,,,,,,,,,,,217.055725,0.000001,
2030,sc01,01-23 20:00:00+01:00,,,,,,,,,,,,,,220.159075,0.000001,
2030,sc01,01-23 21:00:00+01:00,,,,,,,,,,,,,,221.814425,0.000001,
2030,sc01,01-23 22:00:00+01:00,,,,,,,,,,,,,,213.17995,0.000001,
2030,sc01,01-23 23:00:00+01:00,,,,,,,,,,,,,,204.8173,0.000001,
2030,sc01,01-24 00:00:00+01:00,,,,,,,,,,,,,,199.386925,0.000001,
2030,sc01,01-24 01:00:00+01:00,,,,,,,,,,,,,,195.067825,0.000001,
2030,sc01,01-24 02:00:00+01:00,,,,,,,,,,,,,,200.869675,0.000001,
2030,sc01,01-24 03:00:00+01:00,,,,,,,,,,,,,,199.868275,0.000001,
2030,sc01,01-24 04:00:00+01:00,,,,,,,,,,,,,,196.8105,0.000001,
2030,sc01,01-24 05:00:00+01:00,,,,,,,,,,,,,,198.945575,0.000001,
2030,sc01,01-24 06:00:00+01:00,,,,,,,,,,,,,,201.800125,0.000001,
2030,sc01,01-24 07:00:00+01:00,,,,,,,,,,,,,,211.443325,0.04125,
2030,sc01,01-24 08:00:00+01:00,,,,,,,,,,,,,,218.745875,1.87765,
2030,sc01,01-24 09:00:00+01:00,,,,,,,,,,,,,,216.08975,25.67445,
2030,sc01,01-24 10:00:00+01:00,,,,,,,,,,,,,,191.423175,55.765025,
2030,sc01,01-24 11:00:00+01:00,,,,,,,,,,,,,,183.000675,72.25515,
2030,sc01,01-24 12:00:00+01:00,,,,,,,,,,,,,,182.653325,79.34,
2030,sc01,01-24 13:00:00+01:00,,,,,,,,,,,,,,185.97145,79.6178,
2030,sc01,01-24 14:00:00+01:00,,,,,,,,,,,,,,185.8192,76.171275,
2030,sc01,01-24 15:00:00+01:00,,,,,,,,,,,,,,193.67015,67.817575,
2030,sc01,01-24 16:00:00+01:00,,,,,,,,,,,,,,199.715675,49.948225,
2030,sc01,01-24 17:00:00+01:00,,,,,,,,,,,,,,198.248575,19.9463,
2030,sc01,01-24 18:00:00+01:00,,,,,,,,,,,,,,216.626175,0.936125,
2030,sc01,01-24 19:00:00+01:00,,,,,,,,,,,,,,241.078675,0.000001,
2030,sc01,01-24 20:00:00+01:00,,,,,,,,,,,,,,258.507025,0.000001,
2030,sc01,01-24 21:00:00+01:00,,,,,,,,,,,,,,263.0464,0.000001,
2030,sc01,01-24 22:00:00+01:00,,,,,,,,,,,,,,263.43695,0.000001,
2030,sc01,01-24 23:00:00+01:00,,,,,,,,,,,,,,263.7253,0.000001,
2030,sc01,01-25 00:00:00+01:00,,,,,,,,,,,,,,260.915525,0.000001,
2030,sc01,01-25 01:00:00+01:00,,,,,,,,,,,,,,265.990675,0.000001,
2030,sc01,01-25 02:00:00+01:00,,,,,,,,,,,,,,265.932125,0.000001,
2030,sc01,01-25 03:00:00+01:00,,,,,,,,,,,,,,269.3564,0.000001,
2030,sc01,01-25 04:00:00+01:00,,,,,,,,,,,,,,274.561425,0.000001,
2030,sc01,01-25 05:00:00+01:00,,,,,,,,,,,,,,278.03395,0.000001,
2030,sc01,01-25 06:00:00+01:00,,,,,,,,,,,,,,274.445275,0.000001,
2030,sc01,01-25 07:00:00+01:00,,,,,,,,,,,,,,280.551825,0.040825,
2030,sc01,01-25 08:00:00+01:00,,,,,,,,,,,,,,281.78395,1.943925,
2030,sc01,01-25 09:00:00+01:00,,,,,,,,,,,,,,273.80855,26.757975,
2030,sc01,01-25 10:00:00+01:00,,,,,,,,,,,,,,259.097175,57.605475,
2030,sc01,01-25 11:00:00+01:00,,,,,,,,,,,,,,250.864825,73.235325,
2030,sc01,01-25 12:00:00+01:00,,,,,,,,,,,,,,240.192325,80.263775,
2030,sc01,01-25 13:00:00+01:00,,,,,,,,,,,,,,234.77075,82.493575,
2030,sc01,01-25 14:00:00+01:00,,,,,,,,,,,,,,229.014075,79.6536,
2030,sc01,01-25 15:00:00+01:00,,,,,,,,,,,,,,223.773975,69.7559,
2030,sc01,01-25 16:00:00+01:00,,,,,,,,,,,,,,219.3321,51.12125,
2030,sc01,01-25 17:00:00+01:00,,,,,,,,,,,,,,219.807425,19.70595,
2030,sc01,01-25 18:00:00+01:00,,,,,,,,,,,,,,231.135175,0.8799,
2030,sc01,01-25 19:00:00+01:00,,,,,,,,,,,,,,240.540575,0.000001,
2030,sc01,01-25 20:00:00+01:00,,,,,,,,,,,,,,242.479025,0.000001,
